acc,status,remain,reward,prize,ms,note
pro2003,SPUN,1,200,200 xu,2972,
pro2004,SPUN,1,1000,1000 xu,3255,
pro2005,SPUN,1,1000,1000 xu,4568,
pro2006,SPUN,1,250,250 xu,3442,
pro2007,SPUN,1,1000,1000 xu,3437,
pro2008,SPUN,1,75,75 xu,3813,
pro2009,SPUN,1,100,100 xu,3938,
pro201,SPUN,1,300,300 xu,4678,
pro2010,SPUN,1,50,50 xu,4098,
pro2011,SPUN,1,100,100 xu,3548,
pro2012,SPUN,1,50,50 xu,3577,
pro2013,SPUN,1,100,100 xu,4722,
pro2014,SPUN,1,250,250 xu,3482,
pro2015,SPUN,1,75,75 xu,6516,
pro2016,SPUN,1,10,10 xu,3452,
pro2017,SPUN,1,50,50 xu,4566,
pro2018,SPUN,1,750,750 xu,5338,
pro2019,SPUN,1,500,500 xu,4556,
pro202,SPUN,1,300,300 xu,3360,
pro2020,SPUN,1,1000,1000 xu,3878,
pro2021,SPUN,1,10,10 xu,3943,
pro2022,SPUN,1,750,750 xu,3999,
pro2023,SPUN,1,25,25 xu,4551,
pro2024,SPUN,1,300,300 xu,3781,
pro2025,SPUN,1,500,500 xu,3506,
pro2026,SPUN,1,500,500 xu,3807,
pro2027,SPUN,1,75,75 xu,4864,
pro2028,SPUN,1,500,500 xu,3488,
pro2029,SPUN,1,300,300 xu,3707,
pro203,SPUN,1,300,300 xu,3613,
pro2030,SPUN,1,50,50 xu,3782,
pro2031,SPUN,1,10,10 xu,5360,
pro2032,SPUN,1,200,200 xu,3863,
pro2033,SPUN,1,10,10 xu,3672,
pro2034,SPUN,1,500,500 xu,5012,
pro2035,SPUN,1,100,100 xu,4336,
pro2036,SPUN,1,50,50 xu,4331,
pro2037,SPUN,1,50,50 xu,4546,
pro2038,SPUN,1,500,500 xu,5665,
pro2039,SPUN,1,150,150 xu,3315,
pro204,SPUN,1,50,50 xu,4178,
pro2040,SPUN,1,500,500 xu,3534,
pro2041,SPUN,1,50,50 xu,4354,
pro2042,SPUN,1,500,500 xu,4235,
pro2043,SPUN,1,750,750 xu,4297,
pro2044,SPUN,1,75,75 xu,3328,
pro2045,SPUN,1,200,200 xu,3292,
pro2046,SPUN,1,500,500 xu,3398,
pro2047,SPUN,1,10,10 xu,3619,
pro2048,SPUN,1,200,200 xu,3064,
pro2049,SPUN,1,100,100 xu,3614,
pro205,SPUN,1,100,100 xu,4649,
pro2050,SPUN,1,75,75 xu,3392,
pro2051,SPUN,1,1000,1000 xu,3337,
pro2052,SPUN,1,300,300 xu,3123,
pro2053,SPUN,1,300,300 xu,3375,
pro2054,SPUN,1,1000,1000 xu,3261,
pro2055,SPUN,1,200,200 xu,3294,
pro2056,SPUN,1,200,200 xu,3569,
pro2057,SPUN,1,25,25 xu,4157,
pro2058,SPUN,1,500,500 xu,3291,
pro2059,SPUN,1,300,300 xu,3276,
pro206,SPUN,1,100,100 xu,5266,
pro2060,SPUN,1,50,50 xu,3306,
pro2061,SPUN,1,10,10 xu,4120,
pro2062,SPUN,1,500,500 xu,3038,
pro2063,SPUN,1,150,150 xu,3676,
pro2064,SPUN,1,250,250 xu,3938,
pro2065,SPUN,1,200,200 xu,5216,
pro2066,SPUN,1,75,75 xu,3676,
pro2067,SPUN,1,150,150 xu,3599,
pro2068,SPUN,1,250,250 xu,3123,
pro2069,SPUN,1,75,75 xu,3211,
pro207,SPUN,1,25,25 xu,3272,
pro2070,SPUN,1,100,100 xu,2673,
pro2071,SPUN,1,10,10 xu,3226,
pro2072,SPUN,1,250,250 xu,3821,
pro2073,SPUN,1,500,500 xu,5654,
pro2074,SPUN,1,25,25 xu,5076,
pro2075,SPUN,1,50,50 xu,3322,
pro2076,SPUN,1,500,500 xu,3010,
pro2077,SPUN,1,150,150 xu,5386,
pro2078,SPUN,1,500,500 xu,5027,
pro2079,SPUN,1,200,200 xu,5524,
pro208,SPUN,1,75,75 xu,4267,
pro2080,SPUN,1,200,200 xu,4180,
pro2081,SPUN,1,300,300 xu,3449,
pro2082,SPUN,1,500,500 xu,3366,
pro2083,SPUN,1,1000,1000 xu,3954,
pro2084,SPUN,1,100,100 xu,14675,
pro2085,SPUN,1,1000,1000 xu,6277,
pro2086,SPUN,1,750,750 xu,3257,
pro2087,SPUN,1,25,25 xu,4079,
pro2088,SPUN,1,200,200 xu,3301,
pro2089,SPUN,1,100,100 xu,3314,
pro209,SPUN,1,250,250 xu,3156,
pro2090,SPUN,1,10,10 xu,5518,
pro2091,SPUN,1,200,200 xu,3588,
pro2092,SPUN,1,50,50 xu,3330,
pro2093,SPUN,1,1000,1000 xu,3576,
pro2094,SPUN,1,300,300 xu,6079,
pro2095,SPUN,1,75,75 xu,5251,
pro2096,SPUN,1,750,750 xu,3952,
pro2097,SPUN,1,1000,1000 xu,5413,
pro2098,SPUN,1,75,75 xu,6677,
pro2099,SPUN,1,1000,1000 xu,3542,
pro21,SPUN,1,10,10 xu,10826,
pro210,SPUN,1,75,75 xu,3009,
pro2100,SPUN,1,250,250 xu,3808,
pro2101,SPUN,1,750,750 xu,3472,
pro2102,SPUN,1,50,50 xu,3499,
pro2103,SPUN,1,250,250 xu,3932,
pro2104,SPUN,1,150,150 xu,5735,
pro2105,SPUN,1,100,100 xu,3644,
pro2106,SPUN,1,25,25 xu,3385,
pro2107,SPUN,1,25,25 xu,3504,
pro2108,SPUN,1,500,500 xu,3456,
pro2109,SPUN,1,250,250 xu,7350,
pro211,SPUN,1,10,10 xu,3612,
pro2110,SPUN,1,250,250 xu,3975,
pro2111,SPUN,1,10,10 xu,3043,
pro2112,SPUN,1,250,250 xu,3882,
pro2113,SPUN,1,500,500 xu,3256,
pro2114,SPUN,1,10,10 xu,3575,
pro2115,SPUN,1,250,250 xu,3675,
pro2116,SPUN,1,75,75 xu,3929,
pro2117,SPUN,1,750,750 xu,4615,
pro2118,SPUN,1,10,10 xu,4009,
pro2119,SPUN,1,500,500 xu,4179,
pro212,SPUN,1,50,50 xu,3334,
pro2120,SPUN,1,500,500 xu,3881,
pro2121,SPUN,1,250,250 xu,4354,
pro2122,SPUN,1,250,250 xu,3627,
pro2123,SPUN,1,50,50 xu,4313,
pro2124,SPUN,1,75,75 xu,4042,
pro2125,SPUN,1,25,25 xu,3914,
pro2126,SPUN,1,150,150 xu,4521,
pro2127,SPUN,1,200,200 xu,4634,
pro2128,SPUN,1,50,50 xu,3715,
pro2129,SPUN,1,50,50 xu,3787,
pro213,SPUN,1,1000,1000 xu,3510,
pro2130,SPUN,1,1000,1000 xu,3421,
pro2131,SPUN,1,10,10 xu,3878,
pro2132,SPUN,1,500,500 xu,3944,
pro2133,SPUN,1,500,500 xu,3360,
pro2134,SPUN,1,1000,1000 xu,3703,
pro2135,SPUN,1,50,50 xu,4671,
pro2136,SPUN,1,100,100 xu,3851,
pro2137,SPUN,1,300,300 xu,3881,
pro2138,SPUN,1,500,500 xu,3278,
pro2139,SPUN,1,50,50 xu,5427,
pro214,SPUN,1,500,500 xu,7828,
pro2140,SPUN,1,50,50 xu,3604,
pro2141,SPUN,1,500,500 xu,3742,
pro2142,SPUN,1,100,100 xu,3550,
pro2143,SPUN,1,300,300 xu,3485,
pro2144,SPUN,1,200,200 xu,3334,
pro2145,SPUN,1,75,75 xu,4261,
pro2146,SPUN,1,25,25 xu,4391,
pro2147,SPUN,1,75,75 xu,4589,
pro2148,SPUN,1,10,10 xu,4264,
pro2149,SPUN,1,750,750 xu,3266,
pro215,SPUN,1,750,750 xu,4829,
pro2150,SPUN,1,100,100 xu,3123,
pro2151,SPUN,1,250,250 xu,4800,
pro2152,SPUN,1,1000,1000 xu,2991,
pro2153,SPUN,1,1000,1000 xu,3782,
pro2154,SPUN,1,250,250 xu,6672,
pro2155,SPUN,1,500,500 xu,5041,
pro2156,SPUN,1,750,750 xu,3269,
pro2157,SPUN,1,150,150 xu,3712,
pro2158,SPUN,1,200,200 xu,4135,
pro2159,SPUN,1,750,750 xu,3319,
pro216,SPUN,1,10,10 xu,3393,
pro2160,SPUN,1,150,150 xu,3833,
pro2161,SPUN,1,200,200 xu,3744,
pro2162,SPUN,1,25,25 xu,3223,
pro2163,SPUN,1,1000,1000 xu,3417,
pro2164,SPUN,1,50,50 xu,4264,
pro2165,SPUN,1,10,10 xu,3591,
pro2166,SPUN,1,25,25 xu,3500,
pro2167,SPUN,1,10,10 xu,5564,
pro2168,SPUN,1,75,75 xu,3257,
pro2169,SPUN,1,500,500 xu,3526,
pro217,SPUN,1,75,75 xu,4043,
pro2170,SPUN,1,10,10 xu,3073,
pro2171,SPUN,1,25,25 xu,4210,
pro2172,SPUN,1,750,750 xu,3105,
pro2173,SPUN,1,25,25 xu,3599,
pro2174,SPUN,1,75,75 xu,3383,
pro2175,SPUN,1,1000,1000 xu,3935,
pro2176,SPUN,1,200,200 xu,3157,
pro2177,SPUN,1,75,75 xu,4256,
pro2178,SPUN,1,75,75 xu,5833,
pro2179,SPUN,1,100,100 xu,3950,
pro218,SPUN,1,500,500 xu,3401,
pro2180,SPUN,1,75,75 xu,3112,
pro2181,SPUN,1,50,50 xu,4039,
pro2182,SPUN,1,25,25 xu,3930,
pro2183,SPUN,1,10,10 xu,3450,
pro2184,SPUN,1,75,75 xu,3115,
pro2185,SPUN,1,25,25 xu,3080,
pro2186,SPUN,1,150,150 xu,4225,
pro2187,SPUN,1,1000,1000 xu,4227,
pro2188,SPUN,1,200,200 xu,4249,
pro2189,SPUN,1,25,25 xu,3541,
pro219,SPUN,1,250,250 xu,5938,
pro2190,SPUN,1,200,200 xu,3880,
pro2191,SPUN,1,50,50 xu,3647,
pro2192,SPUN,1,300,300 xu,3436,
pro2193,SPUN,1,25,25 xu,13738,
pro2194,SPUN,1,300,300 xu,3312,
pro2195,SPUN,1,750,750 xu,5049,
pro2196,SPUN,1,300,300 xu,3574,
pro2197,SPUN,1,150,150 xu,4442,
pro2198,SPUN,1,25,25 xu,4155,
pro2199,SPUN,1,250,250 xu,4010,
pro22,SPUN,1,750,750 xu,4596,
pro220,SPUN,1,200,200 xu,4942,
pro2200,SPUN,1,50,50 xu,3367,
pro2201,SPUN,1,300,300 xu,3291,
pro2202,SPUN,1,50,50 xu,3436,
pro2203,SPUN,1,150,150 xu,3144,
pro2204,SPUN,1,500,500 xu,3156,
pro2205,SPUN,1,50,50 xu,3562,
pro2206,SPUN,1,50,50 xu,4338,
pro2207,SPUN,1,10,10 xu,3416,
pro2208,SPUN,1,750,750 xu,4076,
pro2209,SPUN,1,1000,1000 xu,4118,
pro221,SPUN,1,75,75 xu,4966,
pro2210,SPUN,1,10,10 xu,4382,
pro2211,SPUN,1,50,50 xu,3143,
pro2212,SPUN,1,500,500 xu,2871,
pro2213,SPUN,1,250,250 xu,3491,
pro2214,SPUN,1,200,200 xu,3779,
pro2215,SPUN,1,150,150 xu,3282,
pro2216,SPUN,1,300,300 xu,4491,
pro2217,SPUN,1,200,200 xu,3881,
pro2218,SPUN,1,100,100 xu,3815,
pro2219,SPUN,1,1000,1000 xu,4545,
pro222,SPUN,1,300,300 xu,6776,
pro2220,SPUN,1,200,200 xu,3281,
pro2221,SPUN,1,25,25 xu,4142,
pro2222,SPUN,1,50,50 xu,4467,
pro2223,SPUN,1,750,750 xu,3438,
pro2224,SPUN,1,500,500 xu,3993,
pro2225,SPUN,1,250,250 xu,3149,
pro2226,SPUN,1,50,50 xu,3571,
pro2227,SPUN,1,200,200 xu,4223,
pro2228,SPUN,1,1000,1000 xu,4368,
pro2229,SPUN,1,750,750 xu,4060,
pro223,SPUN,1,150,150 xu,4355,
pro2230,SPUN,1,75,75 xu,3525,
pro2231,SPUN,1,150,150 xu,3796,
pro2232,SPUN,1,25,25 xu,5088,
pro2233,SPUN,1,100,100 xu,4085,
pro2234,SPUN,1,25,25 xu,3594,
pro2235,SPUN,1,25,25 xu,3373,
pro2236,SPUN,1,150,150 xu,3334,
pro2237,SPUN,1,100,100 xu,4056,
pro2238,SPUN,1,250,250 xu,3679,
pro2239,SPUN,1,25,25 xu,3197,
pro224,SPUN,1,500,500 xu,3607,
pro2240,SPUN,1,50,50 xu,3473,
pro2241,SPUN,1,50,50 xu,4876,
pro2242,SPUN,1,1000,1000 xu,3425,
pro2243,SPUN,1,50,50 xu,10646,
pro2244,SPUN,1,500,500 xu,5200,
pro2245,SPUN,1,500,500 xu,3281,
pro2246,SPUN,1,250,250 xu,3198,
pro2247,SPUN,1,200,200 xu,3456,
pro2248,SPUN,1,500,500 xu,5355,
pro2249,SPUN,1,500,500 xu,3292,
pro225,SPUN,1,10,10 xu,3283,
pro2250,SPUN,1,25,25 xu,3629,
pro2251,SPUN,1,50,50 xu,3675,
pro2252,SPUN,1,1000,1000 xu,3941,
pro2253,SPUN,1,150,150 xu,4128,
pro2254,SPUN,1,1000,1000 xu,3282,
pro2255,SPUN,1,50,50 xu,3485,
pro2256,SPUN,1,500,500 xu,4651,
pro2257,SPUN,1,300,300 xu,3730,
pro2258,SPUN,1,150,150 xu,4695,
pro2259,SPUN,1,1000,1000 xu,4644,
pro226,SPUN,1,250,250 xu,3083,
pro2260,SPUN,1,500,500 xu,3333,
pro2261,SPUN,1,750,750 xu,3291,
pro2262,SPUN,1,10,10 xu,3410,
pro2263,SPUN,1,1000,1000 xu,3443,
pro2264,SPUN,1,10,10 xu,4278,
pro2265,SPUN,1,25,25 xu,3144,
pro2266,SPUN,1,200,200 xu,3320,
pro2267,SPUN,1,75,75 xu,3898,
pro2268,SPUN,1,100,100 xu,3127,
pro2269,SPUN,1,300,300 xu,3747,
pro227,SPUN,1,100,100 xu,5328,
pro2270,SPUN,1,500,500 xu,3309,
pro2271,SPUN,1,200,200 xu,3681,
pro2272,SPUN,1,50,50 xu,6512,
pro2273,SPUN,1,150,150 xu,4150,
pro2274,SPUN,1,150,150 xu,3257,
pro2275,SPUN,1,1000,1000 xu,3408,
pro2276,SPUN,1,50,50 xu,3203,
pro2277,SPUN,1,10,10 xu,4054,
pro2278,SPUN,1,200,200 xu,3788,
pro2279,SPUN,1,250,250 xu,4269,
pro228,SPUN,1,500,500 xu,3703,
pro2280,SPUN,1,100,100 xu,4451,
pro2281,SPUN,1,10,10 xu,3599,
pro2282,SPUN,1,200,200 xu,3033,
pro2283,SPUN,1,100,100 xu,3529,
pro2284,SPUN,1,200,200 xu,3310,
pro2285,SPUN,1,150,150 xu,3258,
pro2286,SPUN,1,300,300 xu,3076,
pro2287,SPUN,1,50,50 xu,4251,
pro2288,SPUN,1,100,100 xu,3060,
pro2289,SPUN,1,500,500 xu,3142,
pro229,SPUN,1,250,250 xu,4085,
pro2290,SPUN,1,750,750 xu,4788,
pro2291,SPUN,1,500,500 xu,3543,
pro2292,SPUN,1,75,75 xu,4224,
pro2293,SPUN,1,200,200 xu,3349,
pro2294,SPUN,1,500,500 xu,3576,
pro2295,SPUN,1,10,10 xu,4983,
pro2296,SPUN,1,100,100 xu,3483,
pro2297,SPUN,1,25,25 xu,3401,
pro2298,SPUN,1,250,250 xu,4551,
pro2299,SPUN,1,250,250 xu,4139,
pro23,SPUN,1,200,200 xu,3529,
pro230,SPUN,1,300,300 xu,3302,
pro2300,SPUN,1,250,250 xu,3832,
pro2301,SPUN,1,10,10 xu,3196,
pro2302,SPUN,1,250,250 xu,4847,
pro2303,SPUN,1,75,75 xu,3912,
pro2304,SPUN,1,150,150 xu,4228,
pro2305,SPUN,1,100,100 xu,3198,
pro2306,SPUN,1,750,750 xu,3294,
pro2307,SPUN,1,750,750 xu,4217,
pro2308,SPUN,1,75,75 xu,4118,
pro2309,SPUN,1,100,100 xu,3261,
pro231,SPUN,1,75,75 xu,3932,
pro2310,SPUN,1,50,50 xu,3326,
pro2311,SPUN,1,200,200 xu,4648,
pro2312,SPUN,1,150,150 xu,3424,
pro2313,SPUN,1,200,200 xu,3042,
pro2314,SPUN,1,25,25 xu,3817,
pro2315,SPUN,1,500,500 xu,3403,
pro2316,SPUN,1,1000,1000 xu,5842,
pro2317,SPUN,1,1000,1000 xu,3841,
pro2318,SPUN,1,750,750 xu,3207,
pro2319,SPUN,1,25,25 xu,3107,
pro232,SPUN,1,25,25 xu,7432,
pro2320,SPUN,1,10,10 xu,3298,
pro2321,SPUN,1,25,25 xu,4084,
pro2322,SPUN,1,10,10 xu,3296,
pro2323,SPUN,1,300,300 xu,4815,
pro2324,SPUN,1,250,250 xu,3105,
pro2325,SPUN,1,50,50 xu,3373,
pro2326,SPUN,1,200,200 xu,3601,
pro2327,SPUN,1,500,500 xu,3175,
pro2328,SPUN,1,1000,1000 xu,3500,
pro2329,SPUN,1,200,200 xu,4700,
pro233,SPUN,1,300,300 xu,3448,
pro2330,SPUN,1,75,75 xu,3059,
pro2331,SPUN,1,100,100 xu,3501,
pro2332,SPUN,1,250,250 xu,3394,
pro2333,SPUN,1,250,250 xu,4083,
pro2334,SPUN,1,1000,1000 xu,4975,
pro2335,SPUN,1,50,50 xu,4043,
pro2336,SPUN,1,1000,1000 xu,4401,
pro2337,SPUN,1,150,150 xu,3750,
pro2338,SPUN,1,200,200 xu,3274,
pro2339,SPUN,1,300,300 xu,3444,
pro234,SPUN,1,250,250 xu,3291,
pro2340,SPUN,1,750,750 xu,5810,
pro2341,SPUN,1,100,100 xu,3140,
pro2342,SPUN,1,75,75 xu,3098,
pro2343,SPUN,1,300,300 xu,4258,
pro2344,SPUN,1,500,500 xu,4128,
pro2345,SPUN,1,100,100 xu,4185,
pro2346,SPUN,1,200,200 xu,3439,
pro2347,SPUN,1,10,10 xu,3567,
pro2348,SPUN,1,50,50 xu,3155,
pro2349,SPUN,1,25,25 xu,4008,
pro235,SPUN,1,300,300 xu,3436,
pro2350,SPUN,1,50,50 xu,3921,
pro2351,SPUN,1,100,100 xu,3579,
pro2352,SPUN,1,200,200 xu,5049,
pro2353,SPUN,1,50,50 xu,3528,
pro2354,SPUN,1,100,100 xu,3247,
pro2355,SPUN,1,75,75 xu,5744,
pro2356,SPUN,1,75,75 xu,3161,
pro2357,SPUN,1,1000,1000 xu,3822,
pro2358,SPUN,1,1000,1000 xu,3087,
pro2359,SPUN,1,250,250 xu,2989,
pro236,SPUN,1,10,10 xu,3338,
pro2360,SPUN,1,25,25 xu,3315,
pro2361,SPUN,1,1000,1000 xu,4005,
pro2362,SPUN,1,1000,1000 xu,4038,
pro2363,SPUN,1,500,500 xu,3930,
pro2364,SPUN,1,100,100 xu,3749,
pro2365,SPUN,1,100,100 xu,4206,
pro2366,SPUN,1,1000,1000 xu,3350,
pro2367,SPUN,1,25,25 xu,6774,
pro2368,SPUN,1,250,250 xu,3980,
pro2369,SPUN,1,750,750 xu,4293,
pro237,SPUN,1,75,75 xu,4043,
pro2370,SPUN,1,300,300 xu,3671,
pro2371,SPUN,1,50,50 xu,4083,
pro2372,SPUN,1,750,750 xu,3412,
pro2373,SPUN,1,50,50 xu,3639,
pro2374,SPUN,1,25,25 xu,3137,
pro2375,SPUN,1,25,25 xu,3285,
pro2376,SPUN,1,100,100 xu,3534,
pro2377,SPUN,1,150,150 xu,4681,
pro2378,SPUN,1,100,100 xu,5556,
pro2379,SPUN,1,75,75 xu,3238,
pro238,SPUN,1,750,750 xu,4936,
pro2380,SPUN,1,10,10 xu,5021,
pro2381,SPUN,1,25,25 xu,3397,
pro2382,SPUN,1,100,100 xu,3410,
pro2383,SPUN,1,1000,1000 xu,3603,
pro2384,SPUN,1,500,500 xu,3950,
pro2385,SPUN,1,100,100 xu,3141,
pro2386,SPUN,1,10,10 xu,4610,
pro2387,SPUN,1,1000,1000 xu,3181,
pro2388,SPUN,1,250,250 xu,4728,
pro2389,SPUN,1,75,75 xu,3568,
pro239,SPUN,1,25,25 xu,3108,
pro2390,SPUN,1,150,150 xu,3272,
pro2391,SPUN,1,25,25 xu,3267,
pro2392,SPUN,1,250,250 xu,4122,
pro2393,SPUN,1,75,75 xu,4155,
pro2394,SPUN,1,75,75 xu,3588,
pro2395,SPUN,1,150,150 xu,3625,
pro2396,SPUN,1,200,200 xu,3600,
pro2397,SPUN,1,50,50 xu,6301,
pro2398,SPUN,1,100,100 xu,3258,
pro2399,SPUN,1,75,75 xu,3634,
pro24,SPUN,1,10,10 xu,4805,
pro240,SPUN,1,300,300 xu,3351,
pro2400,SPUN,1,100,100 xu,3291,
pro2401,SPUN,1,300,300 xu,4217,
pro2402,SPUN,1,100,100 xu,3857,
pro2403,SPUN,1,750,750 xu,3455,
pro2404,SPUN,1,750,750 xu,3986,
pro2405,SPUN,1,100,100 xu,3141,
pro2406,SPUN,1,150,150 xu,4431,
pro2407,SPUN,1,500,500 xu,3149,
pro2408,SPUN,1,1000,1000 xu,3742,
pro2409,SPUN,1,25,25 xu,3499,
pro241,SPUN,1,250,250 xu,3550,
pro2410,SPUN,1,250,250 xu,3076,
pro2411,SPUN,1,50,50 xu,3975,
pro2412,SPUN,1,100,100 xu,3338,
pro2413,SPUN,1,1000,1000 xu,3205,
pro2414,SPUN,1,150,150 xu,3586,
pro2415,SPUN,1,100,100 xu,4464,
pro2416,SPUN,1,10,10 xu,3358,
pro2417,SPUN,1,150,150 xu,3103,
pro2418,SPUN,1,300,300 xu,4081,
pro2419,SPUN,1,50,50 xu,3732,
pro242,SPUN,1,25,25 xu,6722,
pro2420,SPUN,1,10,10 xu,3164,
pro2421,SPUN,1,300,300 xu,3427,
pro2422,SPUN,1,50,50 xu,4249,
pro2423,SPUN,1,300,300 xu,3286,
pro2424,SPUN,1,200,200 xu,3287,
pro2425,SPUN,1,50,50 xu,3383,
pro2426,SPUN,1,150,150 xu,3351,
pro2427,SPUN,1,100,100 xu,4189,
pro2428,SPUN,1,50,50 xu,3712,
pro2429,SPUN,1,10,10 xu,3388,
pro243,SPUN,1,75,75 xu,3489,
pro2430,SPUN,1,750,750 xu,3364,
pro2431,SPUN,1,75,75 xu,5362,
pro2432,SPUN,1,1000,1000 xu,3600,
pro2433,SPUN,1,150,150 xu,3884,
pro2434,SPUN,1,300,300 xu,4413,
pro2435,SPUN,1,50,50 xu,4784,
pro2436,SPUN,1,100,100 xu,5380,
pro2437,SPUN,1,200,200 xu,3614,
pro2438,SPUN,1,150,150 xu,4152,
pro2439,SPUN,1,1000,1000 xu,3961,
pro244,SPUN,1,200,200 xu,4624,
pro2440,SPUN,1,100,100 xu,2953,
pro2441,SPUN,1,10,10 xu,3848,
pro2442,SPUN,1,50,50 xu,3284,
pro2443,SPUN,1,500,500 xu,3539,
pro2444,SPUN,1,1000,1000 xu,3562,
pro2445,SPUN,1,500,500 xu,3731,
pro2446,SPUN,1,100,100 xu,3971,
pro2447,SPUN,1,500,500 xu,3507,
pro2448,SPUN,1,50,50 xu,3195,
pro2449,SPUN,1,25,25 xu,4004,
pro245,SPUN,1,1000,1000 xu,3969,
pro2450,SPUN,1,750,750 xu,3790,
pro2451,SPUN,1,150,150 xu,3607,
pro2452,SPUN,1,1000,1000 xu,3413,
pro2453,SPUN,1,200,200 xu,3032,
pro2454,SPUN,1,10,10 xu,4076,
pro2455,SPUN,1,50,50 xu,4377,
pro2456,SPUN,1,50,50 xu,3595,
pro2457,SPUN,1,10,10 xu,3873,
pro2458,SPUN,1,50,50 xu,4002,
pro2459,SPUN,1,200,200 xu,3392,
pro246,SPUN,1,200,200 xu,3864,
pro2460,SPUN,1,300,300 xu,4221,
pro2461,SPUN,1,150,150 xu,3587,
pro2462,SPUN,1,500,500 xu,4541,
pro2463,SPUN,1,25,25 xu,3021,
pro2464,SPUN,1,100,100 xu,3971,
pro2465,SPUN,1,1000,1000 xu,3536,
pro2466,SPUN,1,100,100 xu,3345,
pro2467,SPUN,1,750,750 xu,4425,
pro2468,SPUN,1,150,150 xu,3652,
pro2469,SPUN,1,750,750 xu,3136,
pro247,SPUN,1,50,50 xu,3961,
pro2470,SPUN,1,250,250 xu,3635,
pro2471,SPUN,1,200,200 xu,3208,
pro2472,SPUN,1,200,200 xu,3995,
pro2473,SPUN,1,50,50 xu,3253,
pro2474,SPUN,1,150,150 xu,3708,
pro2475,SPUN,1,250,250 xu,3519,
pro2476,SPUN,1,500,500 xu,3344,
pro2477,SPUN,1,250,250 xu,3385,
pro2478,SPUN,1,100,100 xu,3246,
pro2479,SPUN,1,300,300 xu,3496,
pro248,SPUN,1,75,75 xu,5857,
pro2480,SPUN,1,50,50 xu,3355,
pro2481,SPUN,1,200,200 xu,3479,
pro2482,SPUN,1,300,300 xu,3705,
pro2483,SPUN,1,100,100 xu,4024,
pro2484,SPUN,1,50,50 xu,3057,
pro2485,SPUN,1,50,50 xu,5389,
pro2486,SPUN,1,100,100 xu,5690,
pro2487,SPUN,1,1000,1000 xu,4366,
pro2488,SPUN,1,200,200 xu,4109,
pro2489,SPUN,1,150,150 xu,5585,
pro249,SPUN,1,250,250 xu,8516,
pro2490,SPUN,1,10,10 xu,3114,
pro2491,SPUN,1,1000,1000 xu,3434,
pro2492,SPUN,1,500,500 xu,3968,
pro2493,SPUN,1,75,75 xu,3175,
pro2494,SPUN,1,75,75 xu,3313,
pro2495,SPUN,1,10,10 xu,3958,
pro2496,SPUN,1,50,50 xu,5043,
pro2497,SPUN,1,10,10 xu,4234,
pro2498,SPUN,1,75,75 xu,3334,
pro2499,SPUN,1,50,50 xu,3825,
pro25,SPUN,1,25,25 xu,4395,
pro250,SPUN,1,75,75 xu,3797,
pro2500,SPUN,1,100,100 xu,3420,
pro2501,SPUN,1,200,200 xu,3903,
pro2502,SPUN,1,750,750 xu,3876,
pro2503,SPUN,1,200,200 xu,3870,
pro2504,SPUN,1,150,150 xu,4074,
pro2505,SPUN,1,300,300 xu,4460,
pro2506,SPUN,1,500,500 xu,3321,
pro2507,SPUN,1,300,300 xu,4324,
pro2508,SPUN,1,10,10 xu,4178,
pro2509,SPUN,1,100,100 xu,3866,
pro251,SPUN,1,250,250 xu,3485,
pro2510,SPUN,1,50,50 xu,3497,
pro2511,SPUN,1,250,250 xu,4522,
pro2512,SPUN,1,200,200 xu,4310,
pro2513,SPUN,1,200,200 xu,5404,
pro2514,SPUN,1,75,75 xu,4403,
pro2515,SPUN,1,100,100 xu,8620,
pro2516,SPUN,1,25,25 xu,5350,
pro2517,SPUN,1,200,200 xu,3430,
pro2518,SPUN,1,200,200 xu,4437,
pro2519,SPUN,1,300,300 xu,3853,
pro252,SPUN,1,250,250 xu,3305,
pro2520,SPUN,1,300,300 xu,3743,
pro2521,SPUN,1,75,75 xu,4302,
pro2522,SPUN,1,750,750 xu,4114,
pro2523,SPUN,1,500,500 xu,4543,
pro2524,SPUN,1,750,750 xu,4508,
pro2525,SPUN,1,25,25 xu,4170,
pro2526,SPUN,1,10,10 xu,3901,
pro2527,SPUN,1,10,10 xu,3084,
pro2528,SPUN,1,50,50 xu,3752,
pro2529,SPUN,1,1000,1000 xu,4845,
pro253,SPUN,1,1000,1000 xu,3447,
pro2530,SPUN,1,25,25 xu,4057,
pro2531,SPUN,1,100,100 xu,4661,
pro2532,SPUN,1,750,750 xu,4357,
pro2533,SPUN,1,75,75 xu,3980,
pro2534,SPUN,1,10,10 xu,4052,
pro2535,SPUN,1,75,75 xu,5965,
pro2536,SPUN,1,200,200 xu,3767,
pro2537,SPUN,1,50,50 xu,6734,
pro2538,SPUN,1,300,300 xu,3856,
pro2539,SPUN,1,150,150 xu,3841,
pro254,SPUN,1,25,25 xu,3232,
pro2540,SPUN,1,25,25 xu,3434,
pro2541,SPUN,1,10,10 xu,3384,
pro2542,SPUN,1,10,10 xu,6733,
pro2543,SPUN,1,1000,1000 xu,3374,
pro2544,SPUN,1,1000,1000 xu,3361,
pro2545,SPUN,1,750,750 xu,3413,
pro2546,SPUN,1,10,10 xu,3870,
pro2547,SPUN,1,200,200 xu,4291,
pro2548,SPUN,1,200,200 xu,3341,
